user_name,id,time,text,retweets,geo,favorite_count,truncated,quoted,language,test
amazon,1267140211861073927,2020-05-31 17:05:43+00:00,https://t.co/yI4MYEDz4C,1307,"Seattle, Washington",6871,False,False,und,
amazon,1266424342382084096,2020-05-29 17:41:06+00:00,@LaurenoLauren 👍 😊 ❤️,1,"Seattle, Washington",4,False,False,und,
amazon,1266423521682632707,2020-05-29 17:37:51+00:00,@TiaraHarmon_ Thanks! 🥰 We love you too! ❤️,1,"Seattle, Washington",3,False,False,en,
amazon,1266423190257111040,2020-05-29 17:36:32+00:00,@margqueen022 It's awesome to hear you and your niece enjoy streaming SpongeBob together!,2,"Seattle, Washington",3,False,False,en,
amazon,1266194049876275202,2020-05-29 02:26:00+00:00,@JustineAllan7 The purrrfect spot for a cat nap! 😸 ❤️ 📦,2,"Seattle, Washington",2,False,False,en,
amazon,1266186780610637824,2020-05-29 01:57:07+00:00,@SoraScope Your new keyboard looks super cool!,1,"Seattle, Washington",3,False,False,en,
amazon,1266186756187185153,2020-05-29 01:57:01+00:00,@JillianMarisa Thank you for the thoughtful tweet about Modern Love! We're thrilled to hear you enjoyed streaming it.,2,"Seattle, Washington",4,False,False,en,
amazon,1266178666989522944,2020-05-29 01:24:53+00:00,"@GetLikeMeAries Thank you for appreciating the tracking feature, Frankie!",1,"Seattle, Washington",1,False,False,en,
amazon,1266174357895892993,2020-05-29 01:07:45+00:00,"@sdotbeIIa Thank you for shouting out the Prime Originals, Bella!",1,"Seattle, Washington",2,False,False,en,
amazon,1266172812517158912,2020-05-29 01:01:37+00:00,"@serenadesirenn Thanks for using Amazon Fresh! We love you too, Jazz!",1,"Seattle, Washington",2,False,False,en,
amazon,1266171401813348359,2020-05-29 00:56:01+00:00,@evolvekaleta We love that you love the photo on delivery feature! 📸 📦,1,"Seattle, Washington",2,False,False,en,
amazon,1266170795371507715,2020-05-29 00:53:36+00:00,@utrgvwriter What a great way to reuse a box! 📦,1,"Seattle, Washington",3,False,False,en,
amazon,1266168776384565248,2020-05-29 00:45:35+00:00,"@lu_ciera Your tweet made our day brighter, CieraLu! ☀️",1,"Seattle, Washington",2,False,False,en,
amazon,1266168507869401089,2020-05-29 00:44:31+00:00,"@DJ_AllenArthur We hope your computer build is almost done! 🖥️ 📦 Thanks for the shout-out, Allen!",1,"Seattle, Washington",1,False,False,en,
amazon,1266164558579843072,2020-05-29 00:28:49+00:00,"@highokaybye Thank you a latte for being so kind, Des! ☕ 💗",0,"Seattle, Washington",1,False,False,en,
amazon,1266164176579420160,2020-05-29 00:27:18+00:00,"@stepherness 😍 Thank you for providing us with this absolutely adorable picture, Stephanie! Can you tell us this sweet girl's name? 💞",0,"Seattle, Washington",0,False,False,en,
amazon,1266127197879914497,2020-05-28 22:00:22+00:00,@nonsocucinare 😄 👻 🤣,0,"Seattle, Washington",3,False,False,und,
amazon,1266096666903486469,2020-05-28 19:59:02+00:00,@ImRameezLakhani 📦 💨 😀 👍,0,"Seattle, Washington",2,False,False,und,
amazon,1266094395738251272,2020-05-28 19:50:01+00:00,@karajess_ We could never say this was pointless! Safety first! ❤️ 🐶,1,"Seattle, Washington",2,False,False,en,
amazon,1266094078464311296,2020-05-28 19:48:45+00:00,"@BaldockEvan We hope you enjoy reading your new book, Evan! 📚 ❤️",0,"Seattle, Washington",2,False,False,en,
amazon,1266093828706054144,2020-05-28 19:47:46+00:00,@sh3lly We're happy you're enjoying it! 🌻📦🌷,0,"Seattle, Washington",1,False,False,en,
amazon,1266066358359515142,2020-05-28 17:58:36+00:00,"@sekayilove Your kind words mean a lot to us! Thank you for taking the time to post this, S!",2,"Seattle, Washington",4,False,False,en,
amazon,1266063661212319749,2020-05-28 17:47:53+00:00,@Shaunnnnn_W ❄️ 🎄 🎁 ☃️,0,"Seattle, Washington",1,False,False,und,
amazon,1266063608682811396,2020-05-28 17:47:41+00:00,"@matthiasschnell We're delighted we can help you out, Matthias! We hope you have a great day! ☀️",0,"Seattle, Washington",1,False,False,en,
amazon,1266063250199851009,2020-05-28 17:46:15+00:00,@AriTheDon We love you too! Thanks for sharing the 💖!,0,"Seattle, Washington",2,False,False,en,
amazon,1266062847127281666,2020-05-28 17:44:39+00:00,"@finlayson27 It's superb to hear you enjoyed streaming Animal Kingdom, Craig! 🍿 🎥",0,"Seattle, Washington",0,False,False,en,
amazon,1266062610312638465,2020-05-28 17:43:43+00:00,@Lindsvy We're glad we could be that somebody! 🎵 🎶,0,"Seattle, Washington",1,False,False,en,
amazon,1266017764336115722,2020-05-28 14:45:31+00:00,"@Tinckerbellblue We're so happy we can be there for you, Jackie! We appreciate you and your kind words. Thanks for the shout-out! 🥰",0,"Seattle, Washington",1,False,False,en,
amazon,1265991010724839425,2020-05-28 12:59:12+00:00,"Like many, Ricardo works to support what matters most: his family. He’s an Amazon Seasonal Sortation Associate who’… https://t.co/9SfepxVqlx",28,"Seattle, Washington",214,True,False,en,
amazon,1265961522372771840,2020-05-28 11:02:02+00:00,"@VivaLaRooney Thanks for the shout-out! Game on, Ryan! 🎮",2,"Seattle, Washington",2,False,False,en,
amazon,1265842283963920384,2020-05-28 03:08:13+00:00,@jellydonutpro This picture is pawsitively adorable! 🐾 😸 💗 📦,1,"Seattle, Washington",5,False,False,en,
amazon,1265827587374428162,2020-05-28 02:09:49+00:00,"@_ayanalee Thank you so much for sharing the love, Ayana! We hope you enjoy the rest of the day. ☀️",1,"Seattle, Washington",3,False,False,en,
amazon,1265823682963935232,2020-05-28 01:54:18+00:00,@dahliaaaaaa_ Receiving new books is always the best! 📚 📖 👍,1,"Seattle, Washington",2,False,False,en,
amazon,1265823563715674112,2020-05-28 01:53:50+00:00,@LoriMoffet We're delighted Sassy found the purrfect box for a comfurrrtable cat nap! 😸 📦,1,"Seattle, Washington",4,False,False,en,
amazon,1265823538688282625,2020-05-28 01:53:44+00:00,@msdaythee Thank you for taking the time to post this! We'd 💖 to pass along your appreciation to Jessica. If you're… https://t.co/VuteBrFzIi,1,"Seattle, Washington",1,True,False,en,
amazon,1265823538675679233,2020-05-28 01:53:44+00:00,@Lindsey_Stahl Thanks for watching Happiness Continues! We're happy to hear that you enjoyed it.,1,"Seattle, Washington",2,False,False,en,
amazon,1265783244898865154,2020-05-27 23:13:37+00:00,@_liberationlab It's wonderful to hear that your package arrived earlier than expected! 👍 🚙 💨,1,"Seattle, Washington",2,False,False,en,
amazon,1265783244890439680,2020-05-27 23:13:37+00:00,"@EllieStraus Thank you for sharing this exchange with us, Ellie! We hope you're having a great day as well! 🥰",1,"Seattle, Washington",3,False,False,en,
amazon,1265783244819218433,2020-05-27 23:13:37+00:00,@sirmars Thanks for taking the time to stream Upload! It's great to hear you enjoyed it! 🎦 🍿,0,"Seattle, Washington",0,False,False,en,
amazon,1265783244718555136,2020-05-27 23:13:37+00:00,@dahliaesparza1 We love that early delivery feeling! 😄 🎉 💃,0,"Seattle, Washington",1,False,False,en,
amazon,1265783117501140993,2020-05-27 23:13:06+00:00,@TwEATMee_ We think you're the best! Thank you for sharing the 💖!,0,"Seattle, Washington",0,False,False,en,
amazon,1265783114162454528,2020-05-27 23:13:06+00:00,"@carlianabiasi Your tweet just made our day, Carli!",0,"Seattle, Washington",1,False,False,en,
amazon,1265783114149830657,2020-05-27 23:13:06+00:00,@KiHunchooo Thanks for sharing the love for Prime Video! What have you been streaming lately?,0,"Seattle, Washington",0,False,False,en,
amazon,1265782981114945537,2020-05-27 23:12:34+00:00,@The_Sorrow_LDP What a cute picture! 😸 + 📦 = 💗,0,"Seattle, Washington",1,False,False,en,
amazon,1265782980997496832,2020-05-27 23:12:34+00:00,"@nick_tgd Thanks so much for appreciating the tracking feature, Nick!",0,"Seattle, Washington",1,False,False,en,
amazon,1265690685354782724,2020-05-27 17:05:49+00:00,"@Charrleenee Thank you for taking the time to share this, Charlene! It's awesome to hear the driver was able to help out when you needed it.",0,"Seattle, Washington",0,False,False,en,
amazon,1265689011500265472,2020-05-27 16:59:10+00:00,@nice_two 🎵 🎶 🎧,0,"Seattle, Washington",2,False,False,und,
amazon,1265688724358205441,2020-05-27 16:58:01+00:00,"@__danieladuarte Aww, we're flattered that we're your best friend! 😍",0,"Seattle, Washington",0,False,False,en,
amazon,1265688152372662274,2020-05-27 16:55:45+00:00,@mnani2405 We hope you find a new book or two to enjoy! 📚 💖,0,"Seattle, Washington",0,False,False,en,
amazon,1265680495955914752,2020-05-27 16:25:20+00:00,@jxvargs Thanks for taking the time to share this video! We'd love to pass on your appreciation to the driver! If y… https://t.co/miEIxZ0ctM,0,"Seattle, Washington",0,True,False,en,
amazon,1265680320361304065,2020-05-27 16:24:38+00:00,"@Cemoon Huggie is just adorable, Cece! 😍",0,"Seattle, Washington",0,False,False,en,
amazon,1265679960179646466,2020-05-27 16:23:12+00:00,"@jfiler How sweet! We'd love to pass your appreciation on to the driver. If you're interested, please send us the o… https://t.co/hdE5j36XRg",0,"Seattle, Washington",1,True,False,en,
amazon,1265679821503377411,2020-05-27 16:22:39+00:00,"@BritishBC Thank you for the shout-out, Benjamin!",0,"Seattle, Washington",1,False,False,en,
amazon,1265679674446942210,2020-05-27 16:22:04+00:00,@asiahoneybrown That's what we love to hear! Thanks for the shout-out! 😊,0,"Seattle, Washington",0,False,False,en,
amazon,1265489100741775360,2020-05-27 03:44:47+00:00,"@KS_Nicole We hope you're having fun streaming Monk on your days off, K! 🔍 🍿 📽️",2,"Seattle, Washington",2,False,False,en,
amazon,1265488744557219841,2020-05-27 03:43:23+00:00,"@Gamerinthehive Thank you for taking the time to post this, Jimmy! We're thrilled to hear that we could be there for you.",1,"Seattle, Washington",2,False,False,en,
amazon,1265488510800232449,2020-05-27 03:42:27+00:00,@alex_hassna Packages arriving early = 😃 ❤️ 🎉,1,"Seattle, Washington",2,False,False,en,
amazon,1265488290595180546,2020-05-27 03:41:34+00:00,@AndreaKuszewski Thank you for taking the time to share this! We'd love to pass along your appreciation to the driv… https://t.co/WTrKRl5y2e,1,"Seattle, Washington",1,True,False,en,
amazon,1265487661915090944,2020-05-27 03:39:04+00:00,@EuroGordy Thank you for the shout-out!,1,"Seattle, Washington",1,False,False,en,
amazon,1265487478582063105,2020-05-27 03:38:21+00:00,"@alamovna 🌈 🎨 Your chalk art looks awesome, Parvina! Thank you for thinking of us!",1,"Seattle, Washington",2,False,False,en,
amazon,1265486611959238658,2020-05-27 03:34:54+00:00,@RareRobinson_ We're glad you're enjoying Amazon Photos! Thanks for sharing the ❤️!,1,"Seattle, Washington",1,False,False,en,
amazon,1265486611921489924,2020-05-27 03:34:54+00:00,@BlackNinjaMist Game on! 👍 🎮,2,"Seattle, Washington",2,False,False,en,
amazon,1265452575777796098,2020-05-27 01:19:39+00:00,"@MrPapaPalpatine We hope you're feeling better, Colby! We're happy we could be there for you when you needed us.",1,"Seattle, Washington",1,False,False,en,
amazon,1265452439303524354,2020-05-27 01:19:07+00:00,"@jenn_sofiaa You brightened up our whole day, Jen! ☀️ Thank you for sharing the love!",2,"Seattle, Washington",1,False,False,en,
amazon,1265452438871564288,2020-05-27 01:19:07+00:00,@Holleyfish 🎄 🎁 ☃️ ❄️,0,"Seattle, Washington",0,False,False,und,
amazon,1265452337524596736,2020-05-27 01:18:42+00:00,"@benjisoft We think you're amazing, Benji!",0,"Seattle, Washington",1,False,False,en,
amazon,1265424340373381122,2020-05-26 23:27:27+00:00,@imwickedwolf It's great to hear you're enjoying Crucible! Thank you for taking the time to post this.,0,"Seattle, Washington",0,False,False,en,
amazon,1265423065900560386,2020-05-26 23:22:23+00:00,"@itsjsamara We love that you love the photo on delivery feature, Jordan! 📸 📦",0,"Seattle, Washington",0,False,False,en,
amazon,1265422969712578562,2020-05-26 23:22:01+00:00,"@_JustShan_ You're the jelly to our peanut butter, Shanice! 🍞 💗 Thanks for sharing the love!",1,"Seattle, Washington",1,False,False,en,
amazon,1265422636563206149,2020-05-26 23:20:41+00:00,"@BanksTimes Sounds like she knows what she's talking about, Phillip! So cute! 😄",0,"Seattle, Washington",0,False,False,en,
amazon,1265422507860951040,2020-05-26 23:20:10+00:00,@puccaneko It's marvelous to hear you're enjoying your Fire TV Stick! 🔥 📺 💗,0,"Seattle, Washington",1,False,False,en,
amazon,1265385976865738754,2020-05-26 20:55:01+00:00,"@Katiuuskaa Sounds like you both know how to shop smarter, not harder! 👍 😀",0,"Seattle, Washington",0,False,False,en,
amazon,1265385726935478275,2020-05-26 20:54:01+00:00,"@nerdyartists How cute! We'd love to pass along your appreciation to the driver! If you're interested, please send… https://t.co/RPzm1ZnjZk",0,"Seattle, Washington",1,True,False,en,
amazon,1265337249513779202,2020-05-26 17:41:23+00:00,@BigBambino97 Early deliveries = 😄 🎉 👍,0,"Seattle, Washington",1,False,False,en,
amazon,1265337247378870274,2020-05-26 17:41:23+00:00,"@OFWGKTIA We're thrilled to hear you were able to find the scrumptious black tea you were looking for, Jade! 🍵 💗",0,"Seattle, Washington",1,False,False,en,
amazon,1265337247278215169,2020-05-26 17:41:23+00:00,@Qu3enlilith Happy Streaming!,0,"Seattle, Washington",0,False,False,en,
amazon,1265337009943576576,2020-05-26 17:40:26+00:00,@mommythoughtful We hope your new decor freshens up the bedroom!,0,"Seattle, Washington",0,False,False,en,
amazon,1265336654388252674,2020-05-26 17:39:01+00:00,@leexxiloove Zack sounds so sweet! We hope you enjoy streaming SCOOB!,0,"Seattle, Washington",0,False,False,en,
amazon,1265336654384037888,2020-05-26 17:39:01+00:00,"@SJC_293 It's awesome to hear you had a great movie night, Johnny! 🍿 📽️ 👍",0,"Seattle, Washington",1,False,False,en,
amazon,1265336340637515776,2020-05-26 17:37:47+00:00,@CassieHolmes808 Thanks for starting to stream Upload! It's great to hear you love it so far.,0,"Seattle, Washington",1,False,False,en,
amazon,1265318067778789378,2020-05-26 16:25:10+00:00,"@DanaKirkendoll Thanks for the cool shout-out, Dana!",0,"Seattle, Washington",1,False,False,en,
amazon,1265317942700490752,2020-05-26 16:24:40+00:00,"@GTJones20 Hi, we love this video! ❤️ Can we use it? Reply to let us know that you agree to our terms at… https://t.co/gdnAfzOn8j",0,"Seattle, Washington",0,True,False,en,
amazon,1265317645076901889,2020-05-26 16:23:29+00:00,"@MoyoDerichs What a cute picture, Moyo Derichs! Your new collar looks great! 🐶 💗",2,"Seattle, Washington",6,False,False,en,
amazon,1265317028417675266,2020-05-26 16:21:02+00:00,@barrystadler How fun! 🏀 Thanks for sharing this video!,0,"Seattle, Washington",1,False,False,en,
amazon,1265299423455780866,2020-05-26 15:11:05+00:00,"@Risis Sounds like you have a large Kindle Library, Maria! 📚 What are some of your favorite books to read? 😊",0,"Seattle, Washington",1,False,False,en,
amazon,1265267358253420544,2020-05-26 13:03:40+00:00,"@Jennsilly We love this, Jennifer! ❤️ Please tell your sweet boy that we said hello, and thank him for making us smile!👋 🤗",1,"Seattle, Washington",1,False,False,en,
amazon,1265266163665252359,2020-05-26 12:58:55+00:00,"Rising to the challenge is what our people do, like Kent, an Area Manager working to support his young son. He know… https://t.co/I9WQX2QsBd",39,"Seattle, Washington",191,True,False,en,
amazon,1264955287489990656,2020-05-25 16:23:36+00:00,@nicnicandrews Rosie is adorable!! 😻 We're flattered. ❤️😊,1,"Seattle, Washington",1,False,False,en,
amazon,1264891973929963520,2020-05-25 12:12:01+00:00,"@beautifulj1323 Oooh, what are you going to cook? 😁",1,"Seattle, Washington",3,False,False,en,
amazon,1264891007767842816,2020-05-25 12:08:11+00:00,@PieNcookies We're glad to hear it! 😊,1,"Seattle, Washington",1,False,False,en,
amazon,1264632510081875968,2020-05-24 19:01:00+00:00,@laniciasxxworld ❤️📦❤️,1,"Seattle, Washington",2,False,False,und,
amazon,1264322132454096897,2020-05-23 22:27:41+00:00,"@grahamparker96 Your cat looks like the purrrfect housekeepurrr, Graham! 😸 ❤️",1,"Seattle, Washington",5,False,False,en,
amazon,1264321869064306691,2020-05-23 22:26:38+00:00,"@ziyahkh You just made our whole week, Ziyah! We love you too! 💗 ☀️",1,"Seattle, Washington",2,False,False,en,
amazon,1264321869009825792,2020-05-23 22:26:38+00:00,@KBruComm We're delighted we could help with the supplies you needed! 📨,2,"Seattle, Washington",3,False,False,en,
amazon,1264321868900818946,2020-05-23 22:26:38+00:00,@damyahaw It's all about timing! 👍⏳ ⏰,1,"Seattle, Washington",1,False,False,en,
amazon,1264321738126565376,2020-05-23 22:26:06+00:00,"@hizzamilla It's awesome to hear your new blanket is keeping you snug as a bug in a rug, Hannah! 🐞 ❤️",1,"Seattle, Washington",4,False,False,en,
amazon,1264321738063654916,2020-05-23 22:26:06+00:00,"@MrsRoush @DavidsonComets @JonGordon11 @NKCSchools @NKCS_Wellness What a positive message! Happy reading, Brenda! 📚📖💜",2,"Seattle, Washington",3,False,False,en,
amazon,1264321630790193154,2020-05-23 22:25:41+00:00,@SimsCommaHannah It looks like you have the cutest guard dog! 🐶 We're glad the photo on delivery helped answer your question.,1,"Seattle, Washington",1,False,False,en,
amazon,1264290002353217536,2020-05-23 20:20:00+00:00,"@featuringanias 🍕 You'll always have a pizza our ❤️, Nas! 🍕",2,"Seattle, Washington",4,False,False,en,
amazon,1264289805980049408,2020-05-23 20:19:13+00:00,"@sass_1414 Thank you very much for taking the time to post this, Savannah Grace. 💖 We'd love to pass along your app… https://t.co/YiJVjYW9PR",1,"Seattle, Washington",1,True,False,en,
amazon,1264289649800949761,2020-05-23 20:18:36+00:00,"@lisapease It's always fun to rediscover a show! Happy streaming, Lisa! 🍿 🎦",1,"Seattle, Washington",1,False,False,en,
amazon,1264289490455142401,2020-05-23 20:17:58+00:00,"@JMitsler Thank you for taking the time to share this, J! ❤️ Your kind words mean a lot to us.",0,"Seattle, Washington",0,False,False,en,
amazon,1264289203111833603,2020-05-23 20:16:50+00:00,@MissLolacakes 💅 💗 😀,0,"Seattle, Washington",0,False,False,und,
amazon,1264289202965041153,2020-05-23 20:16:50+00:00,@queenloany Chef Loany is in the house! Your salmon dinner looks delicious!,0,"Seattle, Washington",0,False,False,en,
amazon,1264288576516296704,2020-05-23 20:14:20+00:00,"@ariannaslay_a Thanks for taking some time to appreciate it! We hope you have a great Saturday, Arianna!",0,"Seattle, Washington",1,False,False,en,
amazon,1264287862838738945,2020-05-23 20:11:30+00:00,@LRuzuTM 🎮 Game on! 👍 😀,0,"Seattle, Washington",1,False,False,en,
amazon,1264283897359187969,2020-05-23 19:55:45+00:00,@Baggiepat How beautiful! We're glad you found the perfect dinner set to complete your kitchen!  👍 🍽️,0,"Seattle, Washington",1,False,False,en,
amazon,1264283546254016513,2020-05-23 19:54:21+00:00,"@jocymorones We're happy we can be there for you, Jocy! Thanks for the shout-out! ❤️",0,"Seattle, Washington",1,False,False,en,
amazon,1264283208268623873,2020-05-23 19:53:00+00:00,@630mikky Thanks for sharing the love for Prime Video! What have you been watching lately?,0,"Seattle, Washington",0,False,False,en,
amazon,1264280874209722368,2020-05-23 19:43:44+00:00,"@ephealy We're thrilled you're enjoying the tracking interface, Ed!",0,"Seattle, Washington",0,False,False,en,
amazon,1264279788203761664,2020-05-23 19:39:25+00:00,@amylashawnn 🍩 You donut know how much this means to us! 🍩 We hope you have a sweet weekend! 🍩,0,"Seattle, Washington",0,False,False,en,
amazon,1264275685482340353,2020-05-23 19:23:07+00:00,@sweetheartgabi We're happy the photo on delivery feature makes you happy! 📸 📦 😃,0,"Seattle, Washington",0,False,False,en,
amazon,1264275106299248651,2020-05-23 19:20:49+00:00,@JDionJr It's great to hear you enjoyed watching Rocketman enough to stream it again! 🍿 📽️,0,"Seattle, Washington",0,False,False,en,
amazon,1264273115502317570,2020-05-23 19:12:54+00:00,@_goingsupernova Pawsitively adorable! 🐾 😸 ❤️ 📦,1,"Seattle, Washington",1,False,False,en,
amazon,1264229233808879616,2020-05-23 16:18:32+00:00,@Snarrrrrk Early deliveries = 🎉 💃 😁,1,"Seattle, Washington",1,False,False,en,
amazon,1263999020579651586,2020-05-23 01:03:45+00:00,@EastCoastMods What an amazing gift! Congratulations on becoming a grandpa! Please tell your son congratulations from us too! 🍼 🎉 🖥️ 💗,2,"Seattle, Washington",4,False,False,en,
amazon,1263998559281721345,2020-05-23 01:01:55+00:00,@EpoqueGolden Thank you for taking the time to do this!,2,"Seattle, Washington",2,False,False,en,
amazon,1263997780504326144,2020-05-23 00:58:49+00:00,@lil_ceccach Yay for new leggings!,2,"Seattle, Washington",2,False,False,en,
amazon,1263986301231083520,2020-05-23 00:13:12+00:00,@joecamel90 🖥️ 📦 💨 👍 😀,2,"Seattle, Washington",2,False,False,und,
amazon,1263984639422738439,2020-05-23 00:06:36+00:00,@vzackerman Please tell your granddaughter thank you for thinking of us! ❤️ 🌈,1,"Seattle, Washington",2,False,False,en,
amazon,1263984413450387456,2020-05-23 00:05:42+00:00,@MiraRobertson_ We're delighted to hear you like the photo on delivery feature! 📦 📸,1,"Seattle, Washington",1,False,False,en,
amazon,1263984087989129216,2020-05-23 00:04:24+00:00,@lateishalopez Thanks so much for sharing your experience. Your kind words mean a lot to us! 😀 💖,1,"Seattle, Washington",2,False,False,en,
amazon,1263983765585645570,2020-05-23 00:03:08+00:00,@angdelilah Treat yo self! We hope you're enjoying your new headphones! 🎧,1,"Seattle, Washington",2,False,False,en,
amazon,1263983261757431810,2020-05-23 00:01:07+00:00,"@sierra_nicholso That's so nice of you to say, Sierra! 😊 We love you too! 💕",1,"Seattle, Washington",1,False,False,en,
amazon,1263982982592958466,2020-05-23 00:00:01+00:00,"@cahpreee Thank you for taking the time to post this, Capri. We'd love to pass your appreciation on to the driver.… https://t.co/Fgl6kCDost",1,"Seattle, Washington",2,True,False,en,
amazon,1263982699766824961,2020-05-22 23:58:53+00:00,@Kayla_Annmarie It's marvelous to hear your new light has helped out! 💡,0,"Seattle, Washington",1,False,False,en,
amazon,1263906202787987458,2020-05-22 18:54:55+00:00,"@Joel_K_Kramer We appreciate you, Joel! 🤗 💕 👍",0,"Seattle, Washington",1,False,False,en,
amazon,1263887859209113600,2020-05-22 17:42:02+00:00,@ZZBloxx We're happy you enjoyed streaming Upload! 🎦,0,"Seattle, Washington",0,False,False,en,
amazon,1263886106090668032,2020-05-22 17:35:04+00:00,"@TJ_Pittinger It's so sweet of you do to this, TJ! The gifts look amazing. We'd love to send Cara a baby shower gif… https://t.co/XiAZn5CEGr",1,"Seattle, Washington",16,True,False,en,
amazon,1263886069449326593,2020-05-22 17:34:55+00:00,@kissmyelite 🎨 Your coloring page looks fabulous! 🖍️,0,"Seattle, Washington",0,False,False,en,
amazon,1263885722437681159,2020-05-22 17:33:32+00:00,@AdamJMatlock Someone sure looks comfy! What's your cute guard dog's name? 🐶,0,"Seattle, Washington",1,False,False,en,
amazon,1263885644083933184,2020-05-22 17:33:14+00:00,"@ant_nike Happy reading, Anthony! 📚 📖 ❤️",0,"Seattle, Washington",1,False,False,en,
amazon,1263884611039506435,2020-05-22 17:29:07+00:00,"@a_tevs It's great to hear you were able to find the prefect outfits, Alex! We hope you have a wonderful Friday!",0,"Seattle, Washington",2,False,False,en,
amazon,1263884584871178241,2020-05-22 17:29:01+00:00,@OpinionatedAss1 Thank you for taking the time to post this. We'd love to pass along your appreciation to Joey!  If… https://t.co/9QEcEbFdfk,0,"Seattle, Washington",0,True,False,en,
amazon,1263881413688004609,2020-05-22 17:16:25+00:00,@harriet_crest Great snack choices! 👍 😄,1,"Seattle, Washington",0,False,False,en,
amazon,1263866911361839105,2020-05-22 16:18:47+00:00,"@_mae_berry_ Basil is so adorable! 💗 😸 We'd love to send a surprise her way. If you're interested, please send us y… https://t.co/gpdT4QD26J",0,"Seattle, Washington",1,True,False,en,
amazon,1263866675209928704,2020-05-22 16:17:51+00:00,@Watts_Class_SBS Your new setup looks great! 👍 😊,0,"Seattle, Washington",0,False,False,en,
amazon,1263866632297906176,2020-05-22 16:17:41+00:00,"@NuttyRichie That's what we love to hear! Thanks for sharing, Rich! 😊",0,"Seattle, Washington",0,False,False,en,
amazon,1263866632218214410,2020-05-22 16:17:41+00:00,"@mawisa_b Thanks for sharing this cute picture with us, Marisa! It brightened our day up! ☀️ 😀",0,"Seattle, Washington",0,False,False,en,
amazon,1263866407223283713,2020-05-22 16:16:47+00:00,@Albthegator 😀 👍 💕,0,"Seattle, Washington",0,False,False,und,
amazon,1263866372536307717,2020-05-22 16:16:39+00:00,@maraia_ratu We're so happy that we could make your day! Thanks for sharing! 🤗 💕,0,"Seattle, Washington",0,False,False,en,
amazon,1263866244287078401,2020-05-22 16:16:08+00:00,"@kuanyshbayandin Thanks for the awesome words, Kuanysh! 😊",0,"Seattle, Washington",0,False,False,en,
amazon,1263816662417117189,2020-05-22 12:59:07+00:00,"So many Amazon employees, like Oscar, have risen to the challenges before them. He’s an Amazon Delivery Associate w… https://t.co/paVwL4hjVu",58,"Seattle, Washington",321,True,False,en,
amazon,1263616976276119552,2020-05-21 23:45:38+00:00,@Love_Nickkkk Happy streaming! 🍿 🎥,1,"Seattle, Washington",1,False,False,en,
amazon,1263588020554366980,2020-05-21 21:50:35+00:00,"@GarTbh Thank you for your kind words, Gareth. We're so happy to hear that Prerita was able to help! We'd love to p… https://t.co/lRlqV5M5hc",1,"Seattle, Washington",1,True,False,en,
amazon,1263587914706874375,2020-05-21 21:50:09+00:00,@huskkah We're so happy to hear that your item arrived earlier than expected! Thanks for sharing! 😀,2,"Seattle, Washington",2,False,False,en,
amazon,1263587914673352706,2020-05-21 21:50:09+00:00,@ShortyBlanco3 💅 👍 💖,1,"Seattle, Washington",1,False,False,und,
amazon,1263587914623053828,2020-05-21 21:50:09+00:00,"@akaawadd We'd love to help make sure you're always prepared! If you're interested, please send us your details usi… https://t.co/OxlOVreZ0c",1,"Seattle, Washington",1,True,False,en,
amazon,1263576303464218632,2020-05-21 21:04:01+00:00,"@SchnookieSays Your tweet just warmed our hearts, Anjel! It's awesome to hear that we're able to help you out. ❤️",1,"Seattle, Washington",1,False,False,en,
amazon,1263576303359361024,2020-05-21 21:04:01+00:00,@akaawadd 🌶️ Spice = Life 🌶️,1,"Seattle, Washington",2,False,False,en,
amazon,1263576001751195648,2020-05-21 21:02:49+00:00,"@terianni1316 We could've dropped our croissants! 🥐 🥐 🥐 What an awesome sticker pack, TeriAnn!",1,"Seattle, Washington",2,False,False,en,
amazon,1263575990594342916,2020-05-21 21:02:46+00:00,@dreaoxo1 He's the most handsome! 💖 What's your boy's name? 🐕,1,"Seattle, Washington",1,False,False,en,
amazon,1263572474643562508,2020-05-21 20:48:48+00:00,@JackHites Sounds like a mutually beneficial relationship! 😄 We'd like to send you both a little gift for making us… https://t.co/oEglKfNNWp,0,"Seattle, Washington",1,True,False,en,
amazon,1263572474584805376,2020-05-21 20:48:48+00:00,"@itsjo_nathanp Looks awesome! We hope you enjoy it, Jo! 👍 🌿",0,"Seattle, Washington",0,False,False,en,
amazon,1263540797267460102,2020-05-21 18:42:56+00:00,"@MissEMILYs 🍇🍇 We're very grape-ful for your kind words, Emily! Thanks a bunch for taking the time to post this! 🍇🍇",0,"Seattle, Washington",1,False,False,en,
amazon,1263535225084227587,2020-05-21 18:20:47+00:00,@HorseWriterLLC Ming looks pawsitively adorable! 🐾 💗 Thanks for sharing this cute photo with us. 😸,0,"Seattle, Washington",0,False,False,en,
amazon,1263534955415646212,2020-05-21 18:19:43+00:00,@wwuxji We're happy to hear you're enjoying customizing your Kindle device to the reading style that's perfect for you! 😊,0,"Seattle, Washington",0,False,False,en,
amazon,1263534914085027840,2020-05-21 18:19:33+00:00,@ClouteMonique We're happy you're enjoying it! 🌻🌷,1,"Seattle, Washington",1,False,False,en,
amazon,1263534895172849666,2020-05-21 18:19:29+00:00,@2Platez_ We appreciate you sharing the love! Thank you for taking the time to post this.,0,"Seattle, Washington",1,False,False,en,
